id,num,reference,site,longitude,latitude,MAT,MAP,SPH,SSOC,STN,SCN,sand,silt,clay,siltclay,texture,alltreatment,treatment,treatment1,treatment2,materialtype,dose,MorganicC,MorganicN,MorganicCN,MorganicPH,Mwater,Cinput,totelCinput,Ninput,orangicN,Ninput1,tillagemethod,returndepth,duration,Cinput1,experientmenttype,croptype,depth,SOC_treat,SOC_treat_SD,SOC_treat_n,SOC_con,SOC_con_SD,SOC_con_n,SOCyi,SOCvi,DSOC,Z_SOC,POC_treat,POC_treat_SD,POC_treat_n,POC_con,POC_con_SD,POC_con_n,POCyi,POCvi,DPOC,MOC_treat,MOC_treat_SD,MOC_treat_n,MOC_con,MOC_con_SD,MOC_con_n,MOCyi,MOCvi,DMOC,POCSOC_treat,POCSOC_treat_SD,POCSOC_treat_n,POCSOC_con,POCSOC_con_SD,POCSOC_con_n,POCSOCyi,POCSOCvi,MOCSOC_treat,MOCSOC_treat_SD,MOCSOC_treat_n,MOCSOC_con,MOCSOC_con_SD,MOCSOC_con_n,MOCSOCyi,MOCSOCvi,MOCPOC_treat,MOCPOC_treat_SD,MOCPOC_treat_n,MOCPOC_con,MOCPOC_con_SD,MOCPOC_con_n,MOCPOCyi,MOCPOCvi,DOC_treat,DOC_treat_SD,DOC_treat_n,DOC_con,DOC_con_SD,DOC_con_n,DOCyi,DOCvi,EOC_treat,EOC_treat_SD,EOC_treat_n,EOC_con,EOC_con_SD,EOC_con_n,EOCyi,EOCvi,MBC_treat,MBC_treat_SD,MBC_treat_n,MBC_con,MBC_con_SD,MBC_con_n,MBCyi,MBCvi,MBN_treat,MBN_treat_SD,MBN_treat_n,MBN_con,MBN_con_SD,MBN_con_n,MBNyi,MBNvi,MBCN_treat,MBCN_treat_SD,MBCN_treat_n,MBCN_con,MBCN_con_SD,MBCN_con_n,MBCNyi,MBCNvi,TN_treat,TN_treat_SD,TN_treat_n,TN_con,TN_con_SD,TN_con_n,TNyi,TNvi,TCN_treat,TCN_treat_SD,TCN_treat_n,TCN_con,TCN_con_SD,TCN_con_n,TCNyi,TCNvi,imblance_treat,imblance_treat_SD,imblance_treat_n,imblance_con,imblance_con_SD,imblance_con_n,imblanceyi,imblancevi,AN_treat,AN_treat_SD,AN_treat_n,AN_con,AN_con_SD,AN_con_n,ANyi,ANvi,TP_treat,TP_treat_SD,TP_treat_n,TP_con,TP_con_SD,TP_con_n,AP_treat,AP_treat_SD,AP_treat_n,AP_con,AP_con_SD,AP_con_n,APyi,APvi,AK_treat,AK_treat_SD,AK_treat_n,AK_con,AK_con_SD,AK_con_n,AKyi,AKvi,pH_treat,pH_treat_SD,pH_treat_n,pH_con,pH_con_SD,pH_con_n,pHyi,pHvi,BD_treat,BD_treat_SD,BD_treat_n,BD_con,BD_con_SD,BD_con_n,BDyi,BDvi,yield_treat,yield_treat_SD,yield_treat_n,yield_con,yield_con_SD,yield_con_n,yieldyi,yieldvi,Dyield
2681,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,COM-NF,NPKM-CK,100%NPK+FYM,NOM,farm yard manure,,,6.5,,,33,,,,,,,,42,,field,rice wheat,0-15,27.35,2.735,3,11.2,1.12,3,0.892802751,0.006666667,16.15,,9.150468421,0.915046842,3,1.684245746,0.168424575,3,1.692487236,0.006666667,7.466222675,,,,,,,,,,0.334569229,0.033456923,3,0.150379084,0.015037908,3,0.799684486,0.006666667,,,,,,,,,,,,,,,,,195.66,19.566,3,148.94,14.894,3,0.272834919,0.006666667,,,,,,,,,450.5208333,45.05208333,3,225.2604167,22.52604167,3,0.693147181,0.006666667,52.83890997,5.283890997,3,24.76198689,2.476198689,3,0.75793816,0.006666667,8.526308238,0.852630824,3,9.097025116,0.909702512,3,-0.064790979,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,100%NPK(-S),N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,15.68,1.568,3,11.2,1.12,3,0.336472237,0.006666667,4.48,,3.969313619,0.396931362,3,1.684245746,0.168424575,3,0.857275353,0.006666667,2.285067873,,,,,,,,,,0.253145001,0.0253145,3,0.150379084,0.015037908,3,0.520803116,0.006666667,,,,,,,,,,,,,,,,,176.35,17.635,3,148.94,14.894,3,0.168927116,0.006666667,,,,,,,,,302.0833333,30.20833333,3,225.2604167,22.52604167,3,0.293445777,0.006666667,31.30044843,3.130044843,3,24.76198689,2.476198689,3,0.234322734,0.006666667,9.651086437,0.965108644,3,9.097025116,0.909702512,3,0.059123044,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,50%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,11.91,1.191,3,7.12,0.712,3,0.514470658,0.006666667,4.79,,1.478235931,0.147823593,3,0.95787394,0.095787394,3,0.433888534,0.006666667,0.520361991,,,,,,,,,,0.124117207,0.012411721,3,0.134532857,0.013453286,3,-0.080582124,0.006666667,,,,,,,,,,,,,,,,,97.84,9.784,3,97.84,9.784,3,0,0.006666667,,,,,,,,,148.4375,14.84375,3,118.4895833,11.84895833,3,0.225338942,0.006666667,16.97826837,1.697826837,3,13.38852478,1.338852478,3,0.237536215,0.006666667,8.742793834,0.874279383,3,8.850085076,0.885008508,3,-0.012197273,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,100%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,12.22,1.222,3,7.12,0.712,3,0.540166228,0.006666667,5.1,,2.360588873,0.236058887,3,0.95787394,0.095787394,3,0.901950206,0.006666667,1.402714932,,,,,,,,,,0.193174212,0.019317421,3,0.134532857,0.013453286,3,0.361783978,0.006666667,,,,,,,,,,,,,,,,,110.41,11.041,3,97.84,9.784,3,0.120867218,0.006666667,,,,,,,,,162.7604167,16.27604167,3,118.4895833,11.84895833,3,0.317454231,0.006666667,21.85006324,2.185006324,3,13.38852478,1.338852478,3,0.489805836,0.006666667,7.448967762,0.744896776,3,8.850085076,0.885008508,3,-0.172351605,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,150%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,13.55,1.355,3,7.12,0.712,3,0.643478822,0.006666667,6.43,,3.67264674,0.367264674,3,0.95787394,0.095787394,3,1.343951681,0.006666667,2.7147728,,,,,,,,,,0.27104404,0.027104404,3,0.134532857,0.013453286,3,0.700472859,0.006666667,,,,,,,,,,,,,,,,,122.23,12.223,3,97.84,9.784,3,0.222571024,0.006666667,,,,,,,,,179.6875,17.96875,3,118.4895833,11.84895833,3,0.416394179,0.006666667,23.64464758,2.364464758,3,13.38852478,1.338852478,3,0.568738791,0.006666667,7.59950003,0.759950003,3,8.850085076,0.885008508,3,-0.152344612,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,100%NPK+HW,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,12.42,1.242,3,7.12,0.712,3,0.556400351,0.006666667,5.3,,2.699955388,0.269995539,3,0.95787394,0.095787394,3,1.036274346,0.006666667,1.742081448,,,,,,,,,,0.217387712,0.021738771,3,0.134532857,0.013453286,3,0.479873995,0.006666667,,,,,,,,,,,,,,,,,114.57,11.457,3,97.84,9.784,3,0.157852499,0.006666667,,,,,,,,,170.5729167,17.05729167,3,118.4895833,11.84895833,3,0.364337817,0.006666667,21.85006324,2.185006324,3,13.38852478,1.338852478,3,0.489805836,0.006666667,7.806518214,0.780651821,3,8.850085076,0.885008508,3,-0.125468019,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,100%NPK+Zn,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,12.72,1.272,3,7.12,0.712,3,0.580267832,0.006666667,5.6,,3.333439551,0.333343955,3,0.95787394,0.095787394,3,1.247043765,0.006666667,2.375565611,,,,,,,,,,0.262062858,0.026206286,3,0.134532857,0.013453286,3,0.666775933,0.006666667,,,,,,,,,,,,,,,,,116.69,11.669,3,97.84,9.784,3,0.176187354,0.006666667,,,,,,,,,173.1770833,17.31770833,3,118.4895833,11.84895833,3,0.379489622,0.006666667,22.3625963,2.23625963,3,13.38852478,1.338852478,3,0.512991775,0.006666667,7.744050871,0.774405087,3,8.850085076,0.885008508,3,-0.133502153,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NP-CK,100%NP,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,11.77,1.177,3,7.12,0.712,3,0.502646196,0.006666667,4.65,,2.292396915,0.229239692,3,0.95787394,0.095787394,3,0.872637054,0.006666667,1.334522975,,,,,,,,,,0.194766093,0.019476609,3,0.134532857,0.013453286,3,0.369990858,0.006666667,,,,,,,,,,,,,,,,,96.57,9.657,3,97.84,9.784,3,-0.013065357,0.006666667,,,,,,,,,136.71875,13.671875,3,118.4895833,11.84895833,3,0.143100844,0.006666667,15.69650454,1.569650454,3,13.38852478,1.338852478,3,0.159040067,0.006666667,8.710139868,0.871013987,3,8.850085076,0.885008508,3,-0.015939223,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,N-CK,100%N,N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,10.25,1.025,3,7.12,0.712,3,0.36436998,0.006666667,3.13,,1.5234848,0.15234848,3,0.95787394,0.095787394,3,0.464039438,0.006666667,0.56561086,,,,,,,,,,0.148632663,0.014863266,3,0.134532857,0.013453286,3,0.099669458,0.006666667,,,,,,,,,,,,,,,,,87.36,8.736,3,97.84,9.784,3,-0.113295979,0.006666667,,,,,,,,,128.90625,12.890625,3,118.4895833,11.84895833,3,0.084260344,0.006666667,14.67086352,1.467086352,3,13.38852478,1.338852478,3,0.091465473,0.006666667,8.78654824,0.878654824,3,8.850085076,0.885008508,3,-0.007205129,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,COM-NF,NPKM-CK,100%NPK+FYM,NOM,farm yard manure,,,6.5,,,33,,,,,,,,42,,field,rice wheat,15-30,16.43,1.643,3,7.12,0.712,3,0.836201207,0.006666667,9.31,,5.912625072,0.591262507,3,0.95787394,0.095787394,3,1.820129003,0.006666667,4.954751131,,,,,,,,,,0.359867625,0.035986762,3,0.134532857,0.013453286,3,0.983927797,0.006666667,,,,,,,,,,,,,,,,,135.84,13.584,3,97.84,9.784,3,0.328144231,0.006666667,,,,,,,,,221.3541667,22.13541667,3,118.4895833,11.84895833,3,0.624938931,0.006666667,34.54237093,3.454237093,3,13.38852478,1.338852478,3,0.947788733,0.006666667,6.408192625,0.640819263,3,8.850085076,0.885008508,3,-0.322849803,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.983,15.05595117,36.3,44.8,18.9,63.7,silty clay loam,IF-NF,NPK-CK,100%NPK(-S),N,,,,,,,,,,,,,,,42,,field,rice wheat,15-30,12.21,1.221,3,7.12,0.712,3,0.539347563,0.006666667,5.09,,2.224682939,0.222468294,3,0.95787394,0.095787394,3,0.842653502,0.006666667,1.266808999,,,,,,,,,,0.182201715,0.018220171,3,0.134532857,0.013453286,3,0.303305939,0.006666667,,,,,,,,,,,,,,,,,108.98,10.898,3,97.84,9.784,3,0.107830888,0.006666667,,,,,,,,,158.8541667,15.88541667,3,118.4895833,11.84895833,3,0.293161538,0.006666667,14.67086352,1.467086352,3,13.38852478,1.338852478,3,0.091465473,0.006666667,10.82786753,1.082786753,3,8.850085076,0.885008508,3,0.201696065,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,50%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.86,0.586,3,3.82,0.382,3,0.427899181,0.006666667,2.04,,0.80141925,0.080141925,3,0.471368938,0.047136894,3,0.530743123,0.006666667,0.330050312,,,,,,,,,,0.136760964,0.013676096,3,0.12339501,0.012339501,3,0.102843942,0.006666667,,,,,,,,,,,,,,,,,57.46,5.746,3,41.16,4.116,3,0.333622143,0.006666667,,,,,,,,,76.82291667,7.682291667,3,46.875,4.6875,3,0.494018505,0.006666667,11.5019547,1.15019547,3,7.784005979,0.778400598,3,0.390445882,0.006666667,6.679118349,0.667911835,3,6.021963514,0.602196351,3,0.103572624,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.91,0.591,3,3.82,0.382,3,0.436395409,0.006666667,2.09,,1.256828932,0.125682893,3,0.471368938,0.047136894,3,0.980706013,0.006666667,0.785459995,,,,,,,,,,0.21266141,0.021266141,3,0.12339501,0.012339501,3,0.544310604,0.006666667,,,,,,,,,,,,,,,,,60.97,6.097,3,41.16,4.116,3,0.392915029,0.006666667,,,,,,,,,92.44791667,9.244791667,3,46.875,4.6875,3,0.679160939,0.006666667,15.21990341,1.521990341,3,7.784005979,0.778400598,3,0.670532893,0.006666667,6.07414608,0.607414608,3,6.021963514,0.602196351,3,0.008628045,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,150%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,6.3,0.63,3,3.82,0.382,3,0.500299211,0.006666667,2.48,,1.963953151,0.196395315,3,0.471368938,0.047136894,3,1.42707354,0.006666667,1.492584213,,,,,,,,,,0.311738595,0.03117386,3,0.12339501,0.012339501,3,0.926774329,0.006666667,,,,,,,,,,,,,,,,,66.46,6.646,3,41.16,4.116,3,0.479133352,0.006666667,,,,,,,,,111.9791667,11.19791667,3,46.875,4.6875,3,0.870828358,0.006666667,17.01477521,1.701477521,3,7.784005979,0.778400598,3,0.782010984,0.006666667,6.581289808,0.658128981,3,6.021963514,0.602196351,3,0.088817374,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+HW,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,6.05,0.605,3,3.82,0.382,3,0.459807849,0.006666667,2.23,,1.445476529,0.144547653,3,0.471368938,0.047136894,3,1.12055323,0.006666667,0.974107592,,,,,,,,,,0.23892174,0.023892174,3,0.12339501,0.012339501,3,0.66074538,0.006666667,,,,,,,,,,,,,,,,,61.52,6.152,3,41.16,4.116,3,0.401895414,0.006666667,,,,,,,,,97.65625,9.765625,3,46.875,4.6875,3,0.733969175,0.006666667,17.01477521,1.701477521,3,7.784005979,0.778400598,3,0.782010984,0.006666667,5.739496925,0.573949693,3,6.021963514,0.602196351,3,-0.048041808,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+Zn,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,6.06,0.606,3,3.82,0.382,3,0.461459377,0.006666667,2.24,,1.806839023,0.180683902,3,0.471368938,0.047136894,3,1.343693107,0.006666667,1.335470085,,,,,,,,,,0.298158255,0.029815825,3,0.12339501,0.012339501,3,0.88223373,0.006666667,,,,,,,,,,,,,,,,,62.64,6.264,3,41.16,4.116,3,0.419937141,0.006666667,,,,,,,,,101.5625,10.15625,3,46.875,4.6875,3,0.773189888,0.006666667,17.78400598,1.778400598,3,7.784005979,0.778400598,3,0.8262284,0.006666667,5.710889893,0.571088989,3,6.021963514,0.602196351,3,-0.053038512,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NP-CK,100%NP,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.84,0.584,3,3.82,0.382,3,0.424480374,0.006666667,2.02,,1.256939576,0.125693958,3,0.471368938,0.047136894,3,0.980794043,0.006666667,0.785570639,,,,,,,,,,0.215229379,0.021522938,3,0.12339501,0.012339501,3,0.556313669,0.006666667,,,,,,,,,,,,,,,,,56.1,5.61,3,41.16,4.116,3,0.309668902,0.006666667,,,,,,,,,66.40625,6.640625,3,46.875,4.6875,3,0.348306694,0.006666667,10.8606416,1.08606416,3,7.784005979,0.778400598,3,0.333074279,0.006666667,6.114394751,0.611439475,3,6.021963514,0.602196351,3,0.015232415,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,N-CK,100%N,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.22,0.522,3,3.82,0.382,3,0.312246979,0.006666667,1.4,,0.76988578,0.076988578,3,0.471368938,0.047136894,3,0.490601072,0.006666667,0.298516843,,,,,,,,,,0.147487697,0.01474877,3,0.12339501,0.012339501,3,0.178354093,0.006666667,,,,,,,,,,,,,,,,,53.83,5.383,3,41.16,4.116,3,0.268364022,0.006666667,,,,,,,,,58.59375,5.859375,3,46.875,4.6875,3,0.223143551,0.006666667,10.21990341,1.021990341,3,7.784005979,0.778400598,3,0.272266021,0.006666667,5.733297823,0.573329782,3,6.021963514,0.602196351,3,-0.04912247,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,COM-NF,NPKM-CK,100%NPK+FYM,NOM,farm yard manure,,,6.5,,,33,,,,,,,,42,,field,rice wheat,30-45,9.61,0.961,3,3.82,0.382,3,0.9225538,0.006666667,5.79,,3.236577585,0.323657759,3,0.471368938,0.047136894,3,1.926630655,0.006666667,2.765208648,,,,,,,,,,0.336792673,0.033679267,3,0.12339501,0.012339501,3,1.004076855,0.006666667,,,,,,,,,,,,,,,,,72.11,7.211,3,41.16,4.116,3,0.56072582,0.006666667,,,,,,,,,151.0416667,15.10416667,3,46.875,4.6875,3,1.170071253,0.006666667,26.11733931,2.611733931,3,7.784005979,0.778400598,3,1.210528322,0.006666667,5.783195021,0.578319502,3,6.021963514,0.602196351,3,-0.04045707,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK(-S),N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.33,0.533,3,3.82,0.382,3,0.333100816,0.006666667,1.51,,1.146959687,0.114695969,3,0.471368938,0.047136894,3,0.889228875,0.006666667,0.675590749,,,,,,,,,,0.215189435,0.021518943,3,0.12339501,0.012339501,3,0.55612806,0.006666667,,,,,,,,,,,,,,,,,55.83,5.583,3,41.16,4.116,3,0.304844448,0.006666667,,,,,,,,,89.84375,8.984375,3,46.875,4.6875,3,0.650587566,0.006666667,10.22019087,1.022019087,3,7.784005979,0.778400598,3,0.272294148,0.006666667,8.790809403,0.87908094,3,6.021963514,0.602196351,3,0.378293418,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,50%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,3.15,0.315,3,1.13,0.113,3,1.02518482,0.006666667,2.02,,0.444261218,0.044426122,3,0.255945553,0.025594555,3,0.551447982,0.006666667,0.188315666,,,,,,,,,,0.141035307,0.014103531,3,0.226500489,0.022650049,3,-0.473736838,0.006666667,,,,,,,,,,,,,,,,,22.43,2.243,3,5.85,0.585,3,1.343957687,0.006666667,,,,,,,,,18.22916667,1.822916667,3,6.510416667,0.651041667,3,1.029619417,0.006666667,6.154421065,0.615442106,3,2.692882603,0.26928826,3,0.826558476,0.006666667,2.961962868,0.296196287,3,2.417638503,0.24176385,3,0.203060941,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,3.71,0.371,3,1.13,0.113,3,1.188814244,0.006666667,2.58,,0.774200887,0.077420089,3,0.255945553,0.025594555,3,1.106866646,0.006666667,0.518255334,,,,,,,,,,0.208679484,0.020867948,3,0.226500489,0.022650049,3,-0.081947598,0.006666667,,,,,,,,,,,,,,,,,23.48,2.348,3,5.85,0.585,3,1.389707334,0.006666667,,,,,,,,,33.85416667,3.385416667,3,6.510416667,0.651041667,3,1.648658626,0.006666667,10.89772335,1.089772335,3,2.692882603,0.26928826,3,1.397941681,0.006666667,3.106535702,0.31065357,3,2.417638503,0.24176385,3,0.250716944,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
